Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lat,lon,DEM,Slope,Solar radiation
25.2,19.2,70.25183868,93.52371979,26.17069025,21.79733255,6.140344729,71.1751196,0.215370177,0.467883969,0.43208695,0.074309812,0,0,0,0,37.6046,126.991,212.335,2.785,5087.199707
27.6,20.5,60.32694244,84.64955902,28.40222538,23.48411788,4.162334035,42.42746131,0.288029813,0.534702478,0.3759986,0.115249661,0,0,0,0,37.6046,127.032,44.7624,0.5141,4941.63623
27.6,21,52.66977692,84.78369141,29.65549362,23.54129801,4.687589933,17.62910368,0.284391532,0.5111109,0.386863798,0.140004914,0,0,0,0,37.5776,127.058,33.3068,0.2661,4936.391113
27.8,21.6,73.36456299,96.38697052,26.89602546,22.53511697,4.559442073,72.63513509,0.287063898,0.560212134,0.368392623,0.063997086,0,0,0,0,37.645,127.022,45.716,2.5348,4926.958008
27.6,20.4,62.42144775,90.38098907,28.1412158,23.0516423,4.752943108,73.49916577,0.284555211,0.477021337,0.467533657,0.106430978,0,0,0,0,37.5507,127.135,35.038,0.5055,4925.497559
28.4,21.2,56.58866501,89.17702484,28.98027071,23.69561315,4.846750379,38.42272838,0.26323817,0.449103584,0.397240831,0.073455434,0,0,0,0,37.5102,127.042,54.6384,0.1457,4939.288086
27.7,22.1,70.61483002,94.38012695,27.10245866,24.11585827,3.790231486,80.43174974,0.33176989,0.547703858,0.419294623,0.04973707,0,0,0,0,37.5776,126.838,12.37,0.0985,4918.818848
28.2,22.1,63.09045792,91.65535736,27.98485345,23.51617848,4.107124567,39.38995494,0.192178384,0.440456255,0.384671611,0.023752475,0,0,0,0,37.4697,126.91,52.518,1.5629,4921.686035
27.7,21.9,67.05040741,94.9132309,27.56651519,22.88956771,3.890174031,63.52309116,0.213181678,0.483809394,0.393615923,0.044836588,0,0,0,0,37.4967,126.826,50.9312,0.4125,4949.122559
26.7,21.2,63.93164063,89.59251404,26.91807278,22.85698918,4.265457292,42.95299931,0.221372554,0.409180812,0.395780734,0.030303097,0,0,0,0,37.4562,126.955,208.507,5.1782,4879.457031
27.7,20.8,53.17953873,85.84075165,29.47494338,23.76019884,4.970792025,33.24151738,0.264620704,0.44674656,0.42422834,0.107868629,0,0,0,0,37.5372,127.085,28.7,0.6233,4942.246582
27.4,19.6,56.41784287,88.33045959,28.81371276,23.33329213,5.320130895,20.8128082,0.262912577,0.490451003,0.505067085,0.110487132,0,0,0,0,37.5507,126.988,132.118,0.5931,4986.005371
27.9,21.2,54.20592499,83.12857056,29.14955869,23.37550222,4.769476573,32.16935722,0.296559835,0.521341951,0.452861555,0.132387907,0,0,0,0,37.5776,127.083,59.8324,2.6865,4917.379883
28.1,21.9,59.19824982,89.10128784,29.36049388,24.00668275,4.249582082,20.6569402,0.238165157,0.466178563,0.451628812,0.053782144,0,0,0,0,37.4967,126.927,30.968,0.618,4925.100098
28.1,21.5,57.66900635,88.83916473,29.14961997,24.22682735,5.202470203,20.36986224,0.248113217,0.487559958,0.495203395,0.102410151,0,0,0,0,37.5507,126.937,30.0464,0.8552,4945.837402
26.9,21.3,61.5798111,90.70301056,27.88860763,23.24716826,4.26325798,52.58932773,0.270851616,0.422803618,0.414761877,0.040277615,0,0,0,0,37.4697,126.995,82.2912,2.2579,4896.68457
27.1,20.4,61.90864944,88.89809418,28.11636896,22.79333757,4.161247621,76.43970152,0.300298966,0.505119402,0.390711283,0.104244808,0,0,0,0,37.6181,127.099,53.4712,0.697,4940.03125
28.1,21.6,60.45445251,91.46602631,28.12056682,23.44373305,4.612425605,61.59672578,0.262846349,0.436270751,0.417821658,0.046774357,0,0,0,0,37.4832,127.024,56.4448,1.2313,4919.47168
27.2,21.3,61.52703094,90.30617523,28.24446507,23.56977837,5.360707482,41.86614664,0.245172817,0.458011113,0.482703232,0.101579023,0,0,0,0,37.5776,126.938,75.0924,1.7678,4971.731445
27.4,21.1,74.36470032,97.20366669,26.15202592,21.8017588,5.412168205,67.47453674,0.268310392,0.549238897,0.403436784,0.061887743,0,0,0,0,37.6181,127.004,146.554,4.7296,5026.276855
28,21.5,52.64002228,86.57795715,29.86488273,24.00307333,4.895208965,12.14351247,0.272950197,0.506057381,0.404856788,0.123366498,0,0,0,0,37.5507,127.04,26.298,0.5721,4933.166992
28,21.5,58.14741898,90.74744415,28.59576659,23.71077452,4.485971441,56.82100725,0.261786258,0.452282468,0.383170335,0.045184543,0,0,0,0,37.5102,127.086,21.9668,0.1332,4920.852051
28.2,22.2,64.11974335,92.37628937,27.99858558,24.15121704,4.282261133,48.91929936,0.295628964,0.483738749,0.441677368,0.047996826,0,0,0,0,37.5372,126.891,15.5876,0.1554,4921.571777
28.8,22.3,61.26641464,90.87198639,28.46412583,24.00475637,4.430039903,36.06242665,0.251178112,0.479797732,0.461983899,0.055702453,0,0,0,0,37.5237,126.909,17.2956,0.2223,4917.615234
28,21.6,54.7942276,86.88130951,29.80521979,24.20909383,5.160240491,13.49649256,0.262821045,0.449124764,0.489051243,0.109778126,0,0,0,0,37.5237,126.97,19.5844,0.2713,4928.546875
26.3,21.4,60.7138443,93.15583038,28.2364765,21.71139629,7.619222343,99.18272662,0.302727717,0.246376482,0.408781527,0.455212439,0,0,0.579740667,0.028136215,37.6046,126.991,212.335,2.785,5053.921387
28.6,22.1,51.6818924,89.56142426,31.16780496,23.07547396,4.817793638,60.81631271,0.304509008,0.246838895,0.345973016,0.466565286,0,0,0.385904958,0.591347615,37.6046,127.032,44.7624,0.5141,4907.85791
28.6,23.9,44.49998093,86.51939392,33.46056248,23.09741257,4.703796615,69.97467339,0.317294055,0.256770999,0.442846671,0.509934612,0,0,15.1380717,8.3503849,37.5776,127.058,33.3068,0.2661,4902.631348
28.8,23.4,63.87361526,98.8514328,28.46305828,22.17005775,4.839865088,109.0356969,0.332255041,0.263930243,0.372979516,0.346455953,0,0,0.117400765,0,37.645,127.022,45.716,2.5348,4893.187988
29.4,24,48.10335922,87.81510162,30.84548826,22.97115266,5.372933835,68.03453167,0.248750394,0.262244749,0.395517555,0.453972976,0,0,0.391141971,1.281228965,37.5102,127.042,54.6384,0.1457,4905.316406
29.7,23.7,58.39794922,87.3994751,29.12140135,23.5685037,5.594307423,113.4325267,0.307221326,0.225868681,0.432651931,0.379779302,0,0,0,0,37.5776,126.838,12.37,0.0985,4884.982422
30.1,23.6,49.94883728,85.06729126,31.14164485,23.42960458,6.55712237,63.93524245,0.246529627,0.240001516,0.480304171,0.558754358,0,0,0,2.457713983,37.4697,126.91,52.518,1.5629,4887.505371
29.9,22.8,56.47307205,87.30227661,29.74469456,23.14609558,6.043380469,96.8336217,0.27000863,0.233265592,0.383805717,0.434977875,0,0,0.001593437,0,37.4967,126.826,50.9312,0.4125,4915.333496
28.7,21.7,53.74554825,89.89706421,29.25474861,22.04670227,6.68599697,60.44796022,0.220522356,0.272913229,0.462178431,0.480357241,0,0,0.880885477,0,37.4562,126.955,208.507,5.1782,4843.271973
29.4,23.3,48.07224274,88.80529785,31.54666257,22.88821313,5.229265809,55.95955586,0.265601255,0.285006164,0.323832288,0.457834981,0,0,0.004524174,0.458708008,37.5372,127.085,28.7,0.6233,4908.635254
29.5,22.5,42.21598434,86.12112427,32.25352859,22.528994,6.506481081,66.58262944,0.292220682,0.245985245,0.410836391,0.564042587,0,0,1.798826536,1.511934652,37.5507,126.988,132.118,0.5931,4951.879883
29.8,24.2,48.77926254,87.85632324,32.45387997,22.59285272,4.75052617,80.59953753,0.312320287,0.258935384,0.424851228,0.554946748,0,0,0.452007294,2.030682524,37.5776,127.083,59.8324,2.6865,4883.164551
29.2,23.4,43.74482727,82.00737,32.64392174,23.70549435,6.664900184,59.30742876,0.276487178,0.235369981,0.449154624,0.618329067,0,0,2.607149601,12.27896539,37.4967,126.927,30.968,0.618,4891.187012
29.4,23.5,44.80361557,81.93675995,32.28592524,23.61772605,6.924836189,48.46620393,0.297038623,0.241228668,0.324755464,0.47556729,0,0,0.160037627,1.290890624,37.5507,126.937,30.0464,0.8552,4912.248535
29.3,22.3,54.99625778,92.54004669,29.74110877,22.62893858,5.933036814,73.61706956,0.291544317,0.269484455,0.422125214,0.481926747,0,0,0.116382231,0.217756311,37.4697,126.995,82.2912,2.2579,4861.894043
28.9,21.9,58.4749794,92.87101746,30.50179363,22.09121576,4.20692716,108.1117373,0.25651527,0.297016935,0.353235054,0.556227144,0,0,0.106606401,0.193128208,37.6181,127.099,53.4712,0.697,4906.118652
29.6,23.5,54.1637001,90.91588593,29.8821953,22.81826718,5.273920278,82.43984246,0.240353029,0.290550644,0.395006899,0.464189191,0,0,0.099026074,0.596991817,37.4832,127.024,56.4448,1.2313,4885.207031
30,23.3,50.29650879,82.90678406,31.18034266,23.35344986,7.163996319,60.12805955,0.314319274,0.233211675,0.33273399,0.382802978,0,0,0.019941555,0.239443445,37.5776,126.938,75.0924,1.7678,4938.088379
28.5,22.7,67.20417023,98.46022797,28.50843585,21.59124307,6.390310129,91.2834427,0.296952641,0.249799775,0.528814911,0.398931266,0,0,7.112514704,0.000663614,37.6181,127.004,146.554,4.7296,4993.057617
29.6,23.9,43.38188934,86.63639069,32.68475529,23.02777268,5.541043768,55.24592352,0.297604475,0.264596317,0.400304578,0.521712491,0,0,0.378902515,3.192629009,37.5507,127.04,26.298,0.5721,4899.439941
29.4,23.9,52.88425446,91.52114868,30.13970642,23.03830872,4.714610646,67.60770615,0.227766855,0.284400062,0.339099939,0.430282007,0,0,0.004839225,0.04578651,37.5102,127.086,21.9668,0.1332,4886.967285
29.9,23.8,51.07801056,82.34020996,30.40741307,23.79637688,6.697850962,73.57781871,0.299055557,0.235531207,0.303941155,0.438160221,0,0,0,0.200838347,37.5372,126.891,15.5876,0.1554,4887.75
29.8,24,46.97827148,81.38394165,31.11075213,23.90376674,6.768131932,54.27863081,0.290019927,0.234084093,0.286307974,0.50122104,0,0,0.001727093,1.108038784,37.5237,126.909,17.2956,0.2223,4883.712891
29.6,24,43.24643707,81.93797302,33.23437549,23.71689219,6.299418559,65.73095777,0.269389386,0.254650541,0.427183629,0.586677225,0,0,9.156937331,3.081360038,37.5237,126.97,19.5844,0.2713,4894.811523
25.4,20.9,87.71611023,96.05701447,24.14358339,21.01768688,12.49080068,56.01305207,0.80006436,0.753101413,0.883320822,0.761981885,0.251808345,0.601094848,1.389826156,0.042870251,37.6046,126.991,212.335,2.785,5020.102051
27,21.4,80.42021179,92.3207016,26.13158107,22.3692417,5.880798876,28.63141036,0.813762183,0.786677537,0.875981695,0.786026037,0.208615874,0.67858012,3.343768261,0.038321832,37.6046,127.032,44.7624,0.5141,4873.549805
28,22.8,78.16368866,91.7506485,26.35327883,22.57824152,6.27876844,47.65776175,0.786308553,0.7800487,0.894144787,0.771078591,0.167662454,0.732886504,3.92257372,0.146830638,37.5776,127.058,33.3068,0.2661,4868.342285
28.1,23,92.91069031,99.11773682,24.58341712,21.78992166,7.415013313,36.47705114,0.782485677,0.866534265,0.890897753,0.759072908,0.115798995,0.695448063,1.731185695,0.083223844,37.645,127.022,45.716,2.5348,4858.884766
27.5,21.9,87.28938293,94.25202179,25.16853371,22.2667159,6.877615333,51.35031319,0.753506127,0.763960783,0.927421413,0.726199684,0.240052745,0.861207108,5.152187023,0.21230795,37.5507,127.135,35.038,0.5055,4857.075195
28.3,23.1,79.9114151,91.01992035,26.53396904,22.72589794,7.363092422,62.92979129,0.755625217,0.778138475,0.906961724,0.705922234,0.293551449,1.06434417,3.821282261,0.288966015,37.5102,127.042,54.6384,0.1457,4870.81543
28.2,23.9,81.58148956,91.6191864,26.20653837,22.80685682,8.819479803,90.09085385,0.787115764,0.746771895,0.831102005,0.71541929,0.225072215,0.533068757,0.006842705,0.01989275,37.5776,126.838,12.37,0.0985,4850.618164
28.4,23.3,72.91516876,91.11116791,27.01778616,22.84976208,7.921570619,55.59627056,0.750028884,0.744645285,0.888409646,0.761330378,0.12732576,0.987349632,2.128696345,0.038756023,37.4697,126.91,52.518,1.5629,4852.797852
28.6,23.2,78.79150391,93.22399902,26.14091658,22.6385481,9.02230372,55.42895603,0.775787839,0.751688427,0.828875903,0.733884773,0.11013296,0.900682673,0.085747189,0.056971217,37.4967,126.826,50.9312,0.4125,4881.014648
27.4,20.9,79.56752014,91.94032288,25.28664733,21.74754933,10.24097033,35.35358349,0.767745289,0.743434236,0.850218435,0.725269075,0.282954239,1.539900988,3.341539998,0.080550338,37.4562,126.955,208.507,5.1782,4806.566406
27.9,22.4,79.74694061,90.7177124,26.56915393,22.80745299,6.889280597,60.19728112,0.763644765,0.74971166,0.895209793,0.739057328,0.32791038,0.859792698,5.256219693,0.183073861,37.5372,127.085,28.7,0.6233,4874.494141
27.3,21.5,76.96015167,91.73667145,25.92266507,22.00152783,9.418962916,53.37109149,0.808178696,0.773696413,0.876609857,0.73197096,0.167014802,0.697064742,2.241979226,0.030400282,37.5507,126.988,132.118,0.5931,4917.222168
28.1,22.9,80.07137299,91.42177582,25.92017678,22.43051941,6.376364966,46.19077444,0.738260199,0.752898648,0.883308965,0.7473004,0.098887706,0.74240895,5.32755587,0.286414004,37.5776,127.083,59.8324,2.6865,4848.42334
28.3,23.4,69.49625397,90.01579285,27.52268073,22.98788644,8.735637228,62.59251376,0.729086802,0.75858894,0.854632467,0.750602021,0.176691918,0.936035953,2.053962921,0.034042126,37.4967,126.927,30.968,0.618,4856.746582
27.8,23.1,72.07177734,89.33654022,26.71403822,22.83329957,9.725528042,57.90184673,0.759005822,0.753297488,0.847429982,0.714744882,0.093052893,0.613862497,1.593120122,0.017214158,37.5507,126.937,30.0464,0.8552,4878.130371
27.5,21.9,82.14565277,93.26980591,25.76804419,22.37508359,8.553425829,47.96040638,0.74863861,0.757690128,0.859752347,0.66769019,0.358856941,1.677944342,3.563014528,0.167653451,37.4697,126.995,82.2912,2.2579,4826.579102
27.5,20.7,87.18308258,92.89221954,24.94910379,22.17101016,5.696163942,31.33814704,0.790395206,0.767986003,0.924473259,0.725073978,0.102754754,0.721580177,5.297688457,0.262021694,37.6181,127.099,53.4712,0.697,4871.677246
28.6,23.2,84.05427551,91.86895752,25.87758142,22.67982264,7.245136738,50.84242129,0.747106496,0.76134197,0.908254173,0.67594052,0.368168445,1.464028805,3.720154207,0.279379596,37.4832,127.024,56.4448,1.2313,4850.415527
27.5,23,77.87112427,89.85733795,26.50164974,22.38344991,10.54183175,66.6523428,0.756352812,0.718432331,0.830160101,0.676849706,0.163308586,0.537356782,0.710404046,0.018077361,37.5776,126.938,75.0924,1.7678,4903.913574
27.5,22.4,92.45193481,99.20850372,24.08109993,21.25416331,10.36787794,35.13918475,0.843556749,0.89111844,0.928495728,0.799727612,0.235203907,0.671522191,1.706064363,0.0650568,37.6181,127.004,146.554,4.7296,4959.31543
28,23.5,77.48500061,91.24839783,27.02288314,22.74153562,7.300631046,56.38951391,0.806596225,0.789278389,0.899705281,0.741061508,0.260805411,0.757429226,3.253543756,0.154866149,37.5507,127.04,26.298,0.5721,4865.184082
28.3,22.8,82.13122559,91.92873383,26.15819279,22.81747031,6.575578908,62.91931661,0.789632414,0.751047287,0.896904177,0.745277091,0.279210014,0.998910765,4.076825125,0.138028438,37.5102,127.086,21.9668,0.1332,4852.554199
29,24.1,73.37644959,90.39509583,26.7584729,23.04627568,8.86211586,68.28436041,0.768056393,0.75604282,0.839377362,0.7091509,0.052646055,0.673200692,0.464808363,0.028348658,37.5372,126.891,15.5876,0.1554,4853.400391
29.2,24,72.30131531,90.09373474,27.02190448,23.08768883,8.57744652,63.78450203,0.750683275,0.766435066,0.850284143,0.728599881,0.076731962,0.721235944,1.328644347,0.026391396,37.5237,126.909,17.2956,0.2223,4849.283203
28.7,23.5,73.22749329,89.2325058,27.26619037,23.06038148,9.050612092,60.31467911,0.773470771,0.766330518,0.866282302,0.732681909,0.13291961,0.839169862,2.353064419,0.033444594,37.5237,126.97,19.5844,0.2713,4860.547363
23.3,20.3,84.76978302,95.72853851,26.39191993,22.55839782,10.28532018,49.03735336,0.781807545,0.648207771,0.580280915,0.415193438,1.361945647,0.044097667,1.076426828,0,37.6046,126.991,212.335,2.785,4985.76123
23.6,21.4,74.47286224,92.23741913,28.55155006,23.69339341,8.325926483,36.92549547,0.798759896,0.665501951,0.48471567,0.43815207,1.023628067,0.11266609,3.99022954,0,37.6046,127.032,44.7624,0.5141,4838.724609
25.4,22,72.49918365,91.69612122,28.63097549,23.83617133,8.822778523,62.38802318,0.682071776,0.637581492,0.548137694,0.476557271,2.433211101,0.134277046,4.091139063,0,37.5776,127.058,33.3068,0.2661,4833.543945
25.5,22,83.0898819,98.60292053,27.71105449,23.04534297,9.084688822,71.72772326,0.862587142,0.652382298,0.440100509,0.265175267,1.96434108,0.123276273,0.776808783,0,37.645,127.022,45.716,2.5348,4824.056641
25,21.9,84.73749542,95.46685791,27.84605111,23.6359829,8.820574443,59.01353474,0.768727569,0.60867907,0.815159426,0.518500556,1.297794111,0.059223885,4.80761682,0,37.5507,127.135,35.038,0.5055,4822.092285
25.7,22.2,77.58016205,90.31272125,27.9547702,24.01444501,8.904760321,65.82081608,0.698934253,0.617123452,0.608868297,0.460032787,1.746239423,0.128933728,5.469018653,0,37.5102,127.042,54.6384,0.1457,4835.805664
26.5,22.3,79.25778961,93.85181427,27.97249384,24.21763636,9.423058728,75.89763522,0.71943149,0.629028838,0.469784094,0.327561736,0.26225091,0,0,0,37.5776,126.838,12.37,0.0985,4815.746094
24.9,22,76.46632385,91.46446991,28.05382862,24.37290353,10.23346808,69.45565144,0.655391491,0.536532374,0.645292153,0.405220962,0.491367345,0.130567911,1.631514472,0,37.4697,126.91,52.518,1.5629,4817.585449
25.6,22.2,78.37915039,93.39227295,28.0715262,23.90684227,10.02440622,65.05991666,0.694421779,0.609739638,0.500633229,0.308936114,0.177304,0.007150317,0,0,37.4967,126.826,50.9312,0.4125,4846.185547
24.7,21.8,79.87032318,91.72194672,27.14151412,23.59481498,12.21148703,39.84214942,0.606105441,0.539986159,0.678738667,0.422450159,0.520371914,0.261769685,2.176837708,0,37.4562,126.955,208.507,5.1782,4769.366211
25.1,22,76.9021225,90.05643463,28.17333775,24.12820897,8.868480941,62.98728887,0.704715094,0.596643014,0.642077775,0.506288733,1.448174775,0.101756026,5.564053129,0,37.5372,127.085,28.7,0.6233,4839.843262
23.9,20.8,73.38619232,90.00700378,27.95631415,23.46979634,8.941728512,49.51629821,0.729772674,0.603524831,0.618579346,0.450192672,0.383880516,0.062528466,3.134818867,0,37.5507,126.988,132.118,0.5931,4882.054199
25.6,22.2,76.54509735,91.54755402,28.18251224,23.7260573,9.010478695,64.1743542,0.717596191,0.641394838,0.590216069,0.481585589,2.50921541,0.182349026,4.043334365,0,37.5776,127.083,59.8324,2.6865,4813.178711
24.4,22.1,74.47973633,88.13380432,28.51492854,24.40528116,9.720170677,59.91607432,0.662601597,0.541697831,0.685458736,0.399520879,0.565708506,0.086304023,1.777439425,0,37.4967,126.927,30.968,0.618,4821.79834
25.7,21.9,74.54373932,87.96877289,28.65014537,24.27189385,9.022238771,41.98555283,0.714141732,0.617168864,0.597385826,0.378147167,0.870408446,0.030827038,0.60855533,0,37.5507,126.937,30.0464,0.8552,4843.501953
24.7,22,77.99101257,90.68119812,28.16365808,23.79074857,10.54921705,63.85375059,0.551414654,0.52795557,0.577720163,0.381979005,1.053686066,0.220536422,4.89171346,0,37.4697,126.995,82.2912,2.2579,4790.760742
24,21.5,78.00978088,94.44776154,28.45247038,23.24835803,9.038551092,58.07913609,0.713551181,0.639300196,0.556718824,0.460933064,2.785689826,0.272965769,4.725632926,0,37.6181,127.099,53.4712,0.697,4836.728027
25.8,22.4,78.6337204,91.75375366,28.22986326,23.88478377,9.234431406,61.4866484,0.656928315,0.557457761,0.564187786,0.46274124,1.448854466,0.137577534,6.411673288,0,37.4832,127.024,56.4448,1.2313,4815.116211
25.4,21.7,75.8969574,88.73591614,28.26972627,23.88353346,9.342324277,43.06959979,0.728932569,0.620490786,0.529586437,0.358338296,0.893285022,0.018471242,0.074746206,0,37.5776,126.938,75.0924,1.7678,4869.229004
25.4,21.5,88.89764404,98.78425598,26.41973459,22.67964867,10.46342242,41.79315056,0.869503417,0.71515011,0.577088403,0.399003406,1.48156619,0.070691094,1.37382967,0,37.6181,127.004,146.554,4.7296,4925.046875
26,22.3,73.6701355,90.99854279,28.57442649,24.06172048,8.877349456,62.06654863,0.671903082,0.651442327,0.630700246,0.462984203,1.840742089,0.128169537,3.945618168,0,37.5507,127.04,26.298,0.5721,4830.418457
26.2,22.7,82.17984009,90.9859848,27.96326784,24.06974369,8.852920532,60.59075912,0.704510478,0.552505407,0.681413683,0.478100215,1.039869817,0.07252721,5.808495287,0,37.5102,127.086,21.9668,0.1332,4817.633789
26.4,22.4,75.56334686,89.45065308,28.4135816,24.25574131,9.1575435,47.25306181,0.695168732,0.600359508,0.550737052,0.333905362,0.351388014,0.014531523,0.001455699,0,37.5372,126.891,15.5876,0.1554,4818.54248
26.5,22.4,74.1266861,88.70707703,28.54783313,24.30063277,9.181297799,45.61289823,0.691399978,0.574043791,0.587150547,0.360903787,0.674833349,0.030913276,0.185521603,0,37.5237,126.909,17.2956,0.2223,4814.346191
26.1,22.3,73.00735474,88.16928101,28.8672476,24.21349972,8.932285011,56.05702653,0.711885338,0.562391876,0.644490944,0.419274745,0.302410593,0.091646124,2.744988372,0,37.5237,126.97,19.5844,0.2713,4825.774902
25.9,21.6,62.83130264,96.11006927,28.26288929,22.59289793,5.93530645,92.26368511,0.29625861,0.225433681,0.057805037,0.152243635,0,0,0,0,37.6046,126.991,212.335,2.785,4950.874023
27.7,22.8,53.6571846,87.48343658,30.644418,24.33921924,5.536091819,59.77708952,0.245150643,0.186835273,0.03953169,0.150934842,0,0,0,0,37.6046,127.032,44.7624,0.5141,4803.37207
28.7,23.4,46.14258575,81.54145813,31.90739153,25.08604574,5.770992567,12.75739762,0.326315783,0.190579747,0.057127928,0.163321351,0,0,0,0,37.5776,127.058,33.3068,0.2661,4798.212891
28.8,23.5,67.27770996,97.43334198,28.79421611,23.0585135,5.987709403,108.7893647,0.236987575,0.192048879,0.048958677,0.158897801,0,0,0,0,37.645,127.022,45.716,2.5348,4788.694824
29,23.8,46.84893417,84.32125854,31.22010442,24.90957836,5.800915877,49.73115452,0.427088118,0.13231153,0.046102227,0.120890578,0,0,0,0,37.5102,127.042,54.6384,0.1457,4800.263184
28.1,24.1,64.80051422,93.64156342,28.47270412,24.18151858,4.56978024,102.8445896,0.330364219,0.168837407,0.056448394,0.130628708,0,0,0,0,37.5776,126.838,12.37,0.0985,4780.342773
28.5,23.3,52.239254,91.42572784,30.29182494,24.04486638,5.680982282,60.6024761,0.343302322,0.12112755,0.011564742,0.133024469,0,0,0,0,37.4697,126.91,52.518,1.5629,4781.840332
28.9,23.8,58.0719223,93.63206482,29.12590913,23.71440589,5.116609206,109.0282834,0.308464578,0.123270455,0.013320807,0.123714015,0,0,0,0,37.4967,126.826,50.9312,0.4125,4810.822266
26.9,23.1,50.92624283,90.94966125,29.19437811,23.27203216,6.121551643,71.13785541,0.397053075,0.089372574,0.014692851,0.125963286,0,0,0,0,37.4562,126.955,208.507,5.1782,4731.641113
28.3,22.8,45.84703445,81.74282837,31.81365112,25.22935682,5.584617049,40.67634896,0.418123186,0.162168822,0.059513121,0.188729054,0,0,0,0,37.5372,127.085,28.7,0.6233,4804.658203
29.3,21.9,48.06659317,84.25996399,30.7673167,24.2817611,6.203996261,16.56825368,0.373924451,0.162943149,0.027345439,0.157449946,0,0,0,0,37.5507,126.988,132.118,0.5931,4846.348145
28.9,23.9,46.19241714,84.22984314,31.71213825,24.46707634,5.291229119,46.5210603,0.326070257,0.184989399,0.092327853,0.258041952,0,0,0,0,37.5776,127.083,59.8324,2.6865,4777.401855
28.7,23.4,49.01543427,86.72944641,31.13934164,24.63519932,5.978260249,15.62743384,0.339259252,0.118507856,0.014911307,0.142006723,0,0,0,0,37.4967,126.927,30.968,0.618,4786.317871
29.2,23.4,51.00696182,84.78510284,30.84360575,24.84628967,5.879478763,17.00812354,0.352049133,0.160368714,0.027505639,0.141066259,0,0,0,0,37.5507,126.937,30.0464,0.8552,4808.338379
27.3,23,49.76490402,86.80088043,30.17352518,24.24589817,5.833381593,85.4820085,0.399799569,0.0921,0.023617125,0.123773515,0,0,0,0,37.4697,126.995,82.2912,2.2579,4754.415039
27.9,22.7,54.93292236,95.3456955,30.51332753,23.22746471,5.029869194,118.4854684,0.310742977,0.174356627,0.115148729,0.200823631,0,0,0,0,37.6181,127.099,53.4712,0.697,4801.244629
28.9,23.6,49.82089233,87.54640198,30.37577756,24.38352903,5.485411455,93.80816372,0.402954514,0.112268428,0.037190033,0.115379568,0,0,0,0,37.4832,127.024,56.4448,1.2313,4779.287109
28.2,23.2,54.81385422,88.82098389,29.98759314,24.31729309,5.5797381,46.86951709,0.312670162,0.184604567,0.048619833,0.144843859,0,0,0,0,37.5776,126.938,75.0924,1.7678,4834.006348
28.3,23.2,66.98698425,97.62279511,28.13670883,22.63759609,6.56918486,95.49527299,0.27397994,0.222330697,0.054621166,0.151494902,0,0,0,0,37.6181,127.004,146.554,4.7296,4890.243164
28.3,23.6,45.22309113,81.13722992,31.96664391,25.21357748,5.975378484,8.007142504,0.374842541,0.164003976,0.050137999,0.157546714,0,0,0,0,37.5507,127.04,26.298,0.5721,4795.120117
28.1,24,50.14403534,86.49324036,30.75686629,24.64235787,5.64204825,79.31264702,0.452121375,0.143095653,0.040394258,0.126608909,0,0,0,0,37.5102,127.086,21.9668,0.1332,4782.181641
29.3,24.1,55.78807449,88.49053955,29.65932983,24.55306965,5.368698488,63.71325286,0.319633257,0.150719636,0.034858361,0.132708004,0,0,0,0,37.5372,126.891,15.5876,0.1554,4783.152832
29.4,24.2,52.71141052,87.30892944,30.35675094,24.62386686,5.625127335,40.56430193,0.341486765,0.137436556,0.02894839,0.132688204,0,0,0,0,37.5237,126.909,17.2956,0.2223,4778.87793
29.2,23.9,46.7244606,82.96242523,31.64319893,25.04404477,6.038158049,7.588461558,0.396546261,0.15354709,0.024163208,0.157124691,0,0,0,0,37.5237,126.97,19.5844,0.2713,4790.469727
28.8,21.1,79.37181091,97.26351929,27.13002722,23.14682187,9.019764741,31.62420529,0.340430492,0.728317263,0.778360143,0.622340204,0,0.311344381,0,0.09154736,37.6046,126.991,212.335,2.785,4915.481445
31,21.5,74.77060699,90.02213287,29.04193002,24.60481478,6.956097538,25.27042544,0.336493393,0.740011486,0.761932958,0.52107475,0,0.222067177,0,0.08901007,37.6046,127.032,44.7624,0.5141,4767.529785
30.8,23.6,70.29170227,87.63698578,29.6544203,24.97648535,7.259337515,23.62909885,0.36771614,0.752828638,0.769034148,0.482262912,0,0.224181831,0,0.054078321,37.5776,127.058,33.3068,0.2661,4762.389648
31.4,23.1,80.53291321,96.8853302,28.26686544,23.58526153,8.435426831,43.72893455,0.330759669,0.697466218,0.727962734,0.56329081,0,0.757461411,0,0.254236321,37.645,127.022,45.716,2.5348,4752.657227
31.6,24.6,73.11027527,85.9928894,29.67091363,25.06440476,8.0838524,37.81201855,0.356822605,0.737865436,0.667297308,0.486642088,0,0.217023492,0,0,37.5102,127.042,54.6384,0.1457,4764.229492
31.5,23.8,79.5313797,93.57675934,28.50950693,24.89018438,7.875777145,66.81125061,0.368353142,0.664406185,0.722572443,0.581783406,0,2.446865539,0,0.04111338,37.5776,126.838,12.37,0.0985,4744.449219
